#ell D_ell[µK²] error
1.263000000000000000e+03 3.650288893871254725e-05 3.750288893871254868e-06
1.264000000000000000e+03 3.803565602507133367e-05 3.903565602507133596e-06
1.265000000000000000e+03 3.733473539864668768e-05 3.833473539864668658e-06
1.266000000000000000e+03 3.662689665685308043e-05 3.762689665685308187e-06
1.267000000000000000e+03 3.268162482242937227e-05 3.368162482242937370e-06
1.268000000000000000e+03 4.013166712723158951e-05 4.113166712723158841e-06
1.269000000000000000e+03 3.641388037153942751e-05 3.741388037153942725e-06
1.270000000000000000e+03 3.659722935721955233e-05 3.759722935721955462e-06
1.271000000000000000e+03 3.512227923343390823e-05 3.612227923343391051e-06
1.272000000000000000e+03 3.660609963230558790e-05 3.760609963230558849e-06
1.273000000000000000e+03 3.638359795669798467e-05 3.738359795669798526e-06
1.274000000000000000e+03 3.401643117085569333e-05 3.501643117085569477e-06
1.275000000000000000e+03 3.276473675635594254e-05 3.376473675635594143e-06
1.276000000000000000e+03 3.447795454757689512e-05 3.547795454757689571e-06
1.277000000000000000e+03 3.573855637937408677e-05 3.673855637937408821e-06
1.278000000000000000e+03 3.651357255361206640e-05 3.751357255361206868e-06
1.279000000000000000e+03 3.031862334425156847e-05 3.131862334425156737e-06
1.280000000000000000e+03 3.517012795270817242e-05 3.617012795270817386e-06
1.281000000000000000e+03 3.403208179698488444e-05 3.503208179698488673e-06
1.282000000000000000e+03 3.404358267614556588e-05 3.504358267614556478e-06
1.283000000000000000e+03 3.455267867945713332e-05 3.555267867945713222e-06
1.284000000000000000e+03 3.203196700485605751e-05 3.303196700485605979e-06
1.285000000000000000e+03 3.019410273318559842e-05 3.119410273318559817e-06
1.286000000000000000e+03 3.443973460645839338e-05 3.543973460645839482e-06
1.287000000000000000e+03 3.374554554106878396e-05 3.474554554106878455e-06
1.288000000000000000e+03 3.141983319874870238e-05 3.241983319874870466e-06
1.289000000000000000e+03 3.283896855912052701e-05 3.383896855912052930e-06
1.290000000000000000e+03 3.528319248664114259e-05 3.628319248664114487e-06
1.291000000000000000e+03 3.092743487343343047e-05 3.192743487343342936e-06
1.292000000000000000e+03 3.693208795183208114e-05 3.793208795183208343e-06
1.293000000000000000e+03 2.887821248499863817e-05 2.987821248499863792e-06
1.294000000000000000e+03 3.325649893979850183e-05 3.425649893979850157e-06
1.295000000000000000e+03 3.360310793452083502e-05 3.460310793452083730e-06
1.296000000000000000e+03 3.334238475163682112e-05 3.434238475163682340e-06
1.297000000000000000e+03 3.076845114259385084e-05 3.176845114259384973e-06
1.298000000000000000e+03 3.239096476721828988e-05 3.339096476721829047e-06
1.299000000000000000e+03 3.241523609850400871e-05 3.341523609850400845e-06
1.300000000000000000e+03 2.905979049541779216e-05 3.005979049541779444e-06
1.301000000000000000e+03 3.145512969548324458e-05 3.245512969548324687e-06
1.302000000000000000e+03 2.978032722340350394e-05 3.078032722340350453e-06
1.303000000000000000e+03 3.210001407871195211e-05 3.310001407871195186e-06
1.304000000000000000e+03 3.244054883639615837e-05 3.344054883639615981e-06
1.305000000000000000e+03 3.109342115279979050e-05 3.209342115279979024e-06
1.306000000000000000e+03 3.171512763533036847e-05 3.271512763533036736e-06
1.307000000000000000e+03 2.967382378676458113e-05 3.067382378676458172e-06
1.308000000000000000e+03 3.227214610252685141e-05 3.327214610252685115e-06
1.309000000000000000e+03 3.193963419511189263e-05 3.293963419511189153e-06
1.310000000000000000e+03 2.895934313476671289e-05 2.995934313476671433e-06
1.311000000000000000e+03 3.189994001965890157e-05 3.289994001965890301e-06
1.312000000000000000e+03 3.108526620253883782e-05 3.208526620253884011e-06
1.313000000000000000e+03 2.986875188733786521e-05 3.086875188733786580e-06
1.314000000000000000e+03 2.868275862716308349e-05 2.968275862716308578e-06
1.315000000000000000e+03 3.002926984921079346e-05 3.102926984921079321e-06
1.316000000000000000e+03 3.166470977219407613e-05 3.266470977219407841e-06
1.317000000000000000e+03 3.098585429591079588e-05 3.198585429591079647e-06
1.318000000000000000e+03 2.982774181505256565e-05 3.082774181505256624e-06
1.319000000000000000e+03 2.972469867654921791e-05 3.072469867654921934e-06
1.320000000000000000e+03 3.019483542691545427e-05 3.119483542691545401e-06
1.321000000000000000e+03 2.969333914531937035e-05 3.069333914531937094e-06
1.322000000000000000e+03 2.965382563571403149e-05 3.065382563571403208e-06
1.323000000000000000e+03 3.003152857896131258e-05 3.103152857896131402e-06
1.324000000000000000e+03 2.954001272397858369e-05 3.054001272397858428e-06
1.325000000000000000e+03 2.988978633610511434e-05 3.088978633610511577e-06
1.326000000000000000e+03 3.005518772654008555e-05 3.105518772654008614e-06
1.327000000000000000e+03 3.076197622291858936e-05 3.176197622291858995e-06
1.328000000000000000e+03 3.049309951384825324e-05 3.149309951384825553e-06
1.329000000000000000e+03 3.130074453217509715e-05 3.230074453217509774e-06
1.330000000000000000e+03 3.003905603706757266e-05 3.103905603706757240e-06
1.331000000000000000e+03 3.074999484920383063e-05 3.174999484920382953e-06
1.332000000000000000e+03 2.983878317517027240e-05 3.083878317517027469e-06
1.333000000000000000e+03 3.095448552055707646e-05 3.195448552055707535e-06
1.334000000000000000e+03 3.119534935962085158e-05 3.219534935962085048e-06
1.335000000000000000e+03 2.460231766625466240e-05 2.560231766625466384e-06
1.336000000000000000e+03 2.893824604720784922e-05 2.993824604720785150e-06
1.337000000000000000e+03 3.027574227611695590e-05 3.127574227611695564e-06
1.338000000000000000e+03 2.880681099996494315e-05 2.980681099996494289e-06
1.339000000000000000e+03 3.122283808501774647e-05 3.222283808501774875e-06
1.340000000000000000e+03 2.798104528177959270e-05 2.898104528177959245e-06
1.341000000000000000e+03 3.078916413639421363e-05 3.178916413639421252e-06
1.342000000000000000e+03 2.785043891490521703e-05 2.885043891490521846e-06
1.343000000000000000e+03 3.069629729125769786e-05 3.169629729125769845e-06
1.344000000000000000e+03 2.977871713953992637e-05 3.077871713953992865e-06
1.345000000000000000e+03 3.019276196017346903e-05 3.119276196017346793e-06
1.346000000000000000e+03 2.772613019247413665e-05 2.872613019247413809e-06
1.347000000000000000e+03 3.078877385384275184e-05 3.178877385384275328e-06
1.348000000000000000e+03 2.968955596536083913e-05 3.068955596536083803e-06
1.349000000000000000e+03 2.960518306552059300e-05 3.060518306552059528e-06
1.350000000000000000e+03 2.753731576591369876e-05 2.853731576591370105e-06
1.351000000000000000e+03 3.049820452169256236e-05 3.149820452169256211e-06
1.352000000000000000e+03 3.111159009074264105e-05 3.211159009074264164e-06
1.353000000000000000e+03 3.310350568981880020e-05 3.410350568981879994e-06
1.354000000000000000e+03 3.042828015121519825e-05 3.142828015121519884e-06
1.355000000000000000e+03 2.977374870649433217e-05 3.077374870649433360e-06
1.356000000000000000e+03 3.094352756804824648e-05 3.194352756804824877e-06
1.357000000000000000e+03 2.902157928155651569e-05 3.002157928155651713e-06
1.358000000000000000e+03 3.172567383856939369e-05 3.272567383856939597e-06
1.359000000000000000e+03 3.061517371107709567e-05 3.161517371107709711e-06
1.360000000000000000e+03 3.159142650066966386e-05 3.259142650066966614e-06
1.361000000000000000e+03 2.983358435913293825e-05 3.083358435913293884e-06
1.362000000000000000e+03 2.834566249046643693e-05 2.934566249046643667e-06
1.363000000000000000e+03 3.181125771509202152e-05 3.281125771509202127e-06
1.364000000000000000e+03 2.815902799146327925e-05 2.915902799146327900e-06
1.365000000000000000e+03 2.916872888212066777e-05 3.016872888212066751e-06
1.366000000000000000e+03 3.007919437434993309e-05 3.107919437434993368e-06
1.367000000000000000e+03 2.976471768576626953e-05 3.076471768576627182e-06
1.368000000000000000e+03 3.224825093903447854e-05 3.324825093903448083e-06
1.369000000000000000e+03 3.038554531228214404e-05 3.138554531228214633e-06
1.370000000000000000e+03 2.924204995100231427e-05 3.024204995100231317e-06
1.371000000000000000e+03 2.702422823140815890e-05 2.802422823140815780e-06
1.372000000000000000e+03 3.089072560298988085e-05 3.189072560298988314e-06
1.373000000000000000e+03 3.014169395631577332e-05 3.114169395631577221e-06
1.374000000000000000e+03 3.316840206283490090e-05 3.416840206283490064e-06
1.375000000000000000e+03 3.054619225068167128e-05 3.154619225068167102e-06
1.376000000000000000e+03 3.123553036240988857e-05 3.223553036240988746e-06
1.377000000000000000e+03 2.822400950664836716e-05 2.922400950664836605e-06
1.378000000000000000e+03 3.038403248603176402e-05 3.138403248603176630e-06
1.379000000000000000e+03 2.949777570298105139e-05 3.049777570298105367e-06
1.380000000000000000e+03 3.010567047380051343e-05 3.110567047380051317e-06
1.381000000000000000e+03 3.090898330172199088e-05 3.190898330172199147e-06
1.382000000000000000e+03 2.990817257278846595e-05 3.090817257278846569e-06
1.383000000000000000e+03 3.060307555635878872e-05 3.160307555635879100e-06
1.384000000000000000e+03 3.344009500336764533e-05 3.444009500336764762e-06
1.385000000000000000e+03 3.146335239199520944e-05 3.246335239199520919e-06
1.386000000000000000e+03 2.882284226060947236e-05 2.982284226060947380e-06
1.387000000000000000e+03 3.222390891946015634e-05 3.322390891946015778e-06
1.388000000000000000e+03 3.296129068507042044e-05 3.396129068507041934e-06
1.389000000000000000e+03 3.247722520238413308e-05 3.347722520238413198e-06
1.390000000000000000e+03 3.239764330108351988e-05 3.339764330108352216e-06
1.391000000000000000e+03 3.438244642964391386e-05 3.538244642964391276e-06
1.392000000000000000e+03 2.886350099698631956e-05 2.986350099698632185e-06
1.393000000000000000e+03 3.202160865687007332e-05 3.302160865687007391e-06
1.394000000000000000e+03 3.262436593335931616e-05 3.362436593335931845e-06
1.395000000000000000e+03 3.059332418082917734e-05 3.159332418082917793e-06
1.396000000000000000e+03 3.168033217862986661e-05 3.268033217862986804e-06
1.397000000000000000e+03 3.064161844508819788e-05 3.164161844508819677e-06
1.398000000000000000e+03 3.008246065258531540e-05 3.108246065258531683e-06
1.399000000000000000e+03 3.142999126411956151e-05 3.242999126411956295e-06
1.400000000000000000e+03 3.088320076955137009e-05 3.188320076955137237e-06
1.401000000000000000e+03 3.197845624605638148e-05 3.297845624605638207e-06
1.402000000000000000e+03 3.318353964415750264e-05 3.418353964415750492e-06
1.403000000000000000e+03 3.129509888710105389e-05 3.229509888710105448e-06
1.404000000000000000e+03 3.341589090825120896e-05 3.441589090825120870e-06
1.405000000000000000e+03 2.914426625073470703e-05 3.014426625073470593e-06
1.406000000000000000e+03 3.477940710743684613e-05 3.577940710743684502e-06
1.407000000000000000e+03 3.421018734472157011e-05 3.521018734472157155e-06
1.408000000000000000e+03 3.439413306931812727e-05 3.539413306931812616e-06
1.409000000000000000e+03 3.023003529712537768e-05 3.123003529712537657e-06
1.410000000000000000e+03 3.198524138865898632e-05 3.298524138865898860e-06
1.411000000000000000e+03 3.270797050074022061e-05 3.370797050074022290e-06
1.412000000000000000e+03 3.325134832529070032e-05 3.425134832529070091e-06
1.413000000000000000e+03 3.508697242662923982e-05 3.608697242662924210e-06
1.414000000000000000e+03 3.548659193111421020e-05 3.648659193111421249e-06
1.415000000000000000e+03 3.110167195468534749e-05 3.210167195468534893e-06
1.416000000000000000e+03 3.081693748975224871e-05 3.181693748975224761e-06
1.417000000000000000e+03 3.467183765360040058e-05 3.567183765360040033e-06
1.418000000000000000e+03 3.181005947079889977e-05 3.281005947079890121e-06
1.419000000000000000e+03 3.156657647683453930e-05 3.256657647683453820e-06
1.420000000000000000e+03 3.307533768517426109e-05 3.407533768517426252e-06
1.421000000000000000e+03 3.343061449635140327e-05 3.443061449635140386e-06
1.422000000000000000e+03 3.275661395530504179e-05 3.375661395530504323e-06
1.423000000000000000e+03 3.230860545345323834e-05 3.330860545345323978e-06
1.424000000000000000e+03 3.552075995054396651e-05 3.652075995054396880e-06
1.425000000000000000e+03 3.301987333790239306e-05 3.401987333790239281e-06
1.426000000000000000e+03 3.379196868863610238e-05 3.479196868863610382e-06
1.427000000000000000e+03 3.410315256490315666e-05 3.510315256490315556e-06
1.428000000000000000e+03 3.298996576332180442e-05 3.398996576332180332e-06
1.429000000000000000e+03 3.045882564006778754e-05 3.145882564006778897e-06
1.430000000000000000e+03 3.461695505502016451e-05 3.561695505502016341e-06
1.431000000000000000e+03 3.453868332804204571e-05 3.553868332804204715e-06
1.432000000000000000e+03 3.295046582410818346e-05 3.395046582410818490e-06
1.433000000000000000e+03 3.455071743032571820e-05 3.555071743032571963e-06
1.434000000000000000e+03 3.444860886414808417e-05 3.544860886414808476e-06
1.435000000000000000e+03 3.366342968849122191e-05 3.466342968849122335e-06
1.436000000000000000e+03 3.405068942350338766e-05 3.505068942350338656e-06
1.437000000000000000e+03 3.181058567388597106e-05 3.281058567388597080e-06
1.438000000000000000e+03 3.254065895235897020e-05 3.354065895235897248e-06
1.439000000000000000e+03 3.126052446100336914e-05 3.226052446100336973e-06
1.440000000000000000e+03 3.294684502340640447e-05 3.394684502340640421e-06
1.441000000000000000e+03 3.488253541863785447e-05 3.588253541863785506e-06
1.442000000000000000e+03 3.408305091118023184e-05 3.508305091118023328e-06
1.443000000000000000e+03 3.354102384944026145e-05 3.454102384944026120e-06
1.444000000000000000e+03 3.423843132602133357e-05 3.523843132602133501e-06
1.445000000000000000e+03 3.568943762784845960e-05 3.668943762784846188e-06
1.446000000000000000e+03 3.257639684462989215e-05 3.357639684462989274e-06
1.447000000000000000e+03 3.278928491700838294e-05 3.378928491700838522e-06
1.448000000000000000e+03 3.411385583532082857e-05 3.511385583532083085e-06
1.449000000000000000e+03 3.439162534960668892e-05 3.539162534960668951e-06
1.450000000000000000e+03 3.498372687348456607e-05 3.598372687348456497e-06
1.451000000000000000e+03 3.567649706706060283e-05 3.667649706706060342e-06
1.452000000000000000e+03 3.318224064566187374e-05 3.418224064566187517e-06
1.453000000000000000e+03 3.492157642383152469e-05 3.592157642383152359e-06
1.454000000000000000e+03 3.644602362131190012e-05 3.744602362131190156e-06
1.455000000000000000e+03 3.297513667664354946e-05 3.397513667664354835e-06
1.456000000000000000e+03 3.471798520399066104e-05 3.571798520399065994e-06
1.457000000000000000e+03 3.334282155550966466e-05 3.434282155550966610e-06
1.458000000000000000e+03 3.487196456046272330e-05 3.587196456046272559e-06
1.459000000000000000e+03 3.391041268173387055e-05 3.491041268173387114e-06
1.460000000000000000e+03 3.135662274376850177e-05 3.235662274376850405e-06
1.461000000000000000e+03 3.087557761720326595e-05 3.187557761720326739e-06
1.462000000000000000e+03 3.397098932453605953e-05 3.497098932453605927e-06
1.463000000000000000e+03 3.271480964234008858e-05 3.371480964234008748e-06
1.464000000000000000e+03 3.604292342500632634e-05 3.704292342500632693e-06
1.465000000000000000e+03 3.328125699554817612e-05 3.428125699554817587e-06
1.466000000000000000e+03 3.247457814218490435e-05 3.347457814218490663e-06
1.467000000000000000e+03 3.232462086325785000e-05 3.332462086325785144e-06
1.468000000000000000e+03 3.364326271128797530e-05 3.464326271128797420e-06
1.469000000000000000e+03 3.157188479434136334e-05 3.257188479434136308e-06
1.470000000000000000e+03 3.523268718307858560e-05 3.623268718307858704e-06
1.471000000000000000e+03 3.271980465767170048e-05 3.371980465767170276e-06
1.472000000000000000e+03 3.310067394718745705e-05 3.410067394718745848e-06
1.473000000000000000e+03 3.117117095281265982e-05 3.217117095281266126e-06
1.474000000000000000e+03 3.266153896980273903e-05 3.366153896980273878e-06
1.475000000000000000e+03 3.490670965493785559e-05 3.590670965493785703e-06
1.476000000000000000e+03 3.404589323341269470e-05 3.504589323341269359e-06
1.477000000000000000e+03 3.099518107403219646e-05 3.199518107403219620e-06
1.478000000000000000e+03 3.499229244726317629e-05 3.599229244726317604e-06
1.479000000000000000e+03 3.281082403168284048e-05 3.381082403168284191e-06
1.480000000000000000e+03 3.153992765902567002e-05 3.253992765902566976e-06
1.481000000000000000e+03 3.416112077647537581e-05 3.516112077647537809e-06
1.482000000000000000e+03 3.475434769376072492e-05 3.575434769376072381e-06
1.483000000000000000e+03 3.259110642598229848e-05 3.359110642598229738e-06
1.484000000000000000e+03 3.137618146368501985e-05 3.237618146368502214e-06
1.485000000000000000e+03 3.281819745870844500e-05 3.381819745870844643e-06
1.486000000000000000e+03 2.911700954943340037e-05 3.011700954943339927e-06
1.487000000000000000e+03 3.170406888933749895e-05 3.270406888933750124e-06
1.488000000000000000e+03 3.163416339880820567e-05 3.263416339880820711e-06
1.489000000000000000e+03 3.415554343923010656e-05 3.515554343923010885e-06
1.490000000000000000e+03 3.310479486900881607e-05 3.410479486900881497e-06
1.491000000000000000e+03 3.365155556309687651e-05 3.465155556309687541e-06
1.492000000000000000e+03 3.219723423099261726e-05 3.319723423099261785e-06
1.493000000000000000e+03 3.298849117629141527e-05 3.398849117629141501e-06
1.494000000000000000e+03 3.472491105957893577e-05 3.572491105957893805e-06
1.495000000000000000e+03 3.048977266906005351e-05 3.148977266906005240e-06
1.496000000000000000e+03 3.304767955126222998e-05 3.404767955126223057e-06
1.497000000000000000e+03 3.273777621150732316e-05 3.373777621150732291e-06
1.498000000000000000e+03 3.065845287478888878e-05 3.165845287478889022e-06
1.499000000000000000e+03 3.136559863521524657e-05 3.236559863521524801e-06
1.500000000000000000e+03 3.301892022515311891e-05 3.401892022515312035e-06
1.501000000000000000e+03 3.270419578216049363e-05 3.370419578216049337e-06
1.502000000000000000e+03 3.259429511189719292e-05 3.359429511189719266e-06
1.503000000000000000e+03 3.224433452352512374e-05 3.324433452352512348e-06
1.504000000000000000e+03 3.109534140162492649e-05 3.209534140162492792e-06
1.505000000000000000e+03 3.198755031190452956e-05 3.298755031190452930e-06
1.506000000000000000e+03 3.422893950806831230e-05 3.522893950806831120e-06
1.507000000000000000e+03 3.335390881459036005e-05 3.435390881459035979e-06
1.508000000000000000e+03 2.978177458650651635e-05 3.078177458650651524e-06
1.509000000000000000e+03 3.244850098856880469e-05 3.344850098856880528e-06
1.510000000000000000e+03 3.107394521614738927e-05 3.207394521614739156e-06
1.511000000000000000e+03 3.240921343923688019e-05 3.340921343923688247e-06
1.512000000000000000e+03 3.085451453503227688e-05 3.185451453503227577e-06
1.513000000000000000e+03 2.700451201239463129e-05 2.800451201239463019e-06
1.514000000000000000e+03 3.072907738882741903e-05 3.172907738882741793e-06
1.515000000000000000e+03 2.979786135279347947e-05 3.079786135279348006e-06
1.516000000000000000e+03 3.095966448351696309e-05 3.195966448351696368e-06
1.517000000000000000e+03 2.937428011039685291e-05 3.037428011039685181e-06
1.518000000000000000e+03 3.029649826815653807e-05 3.129649826815653950e-06
1.519000000000000000e+03 3.045135020628080450e-05 3.145135020628080594e-06
1.520000000000000000e+03 2.830576232962634289e-05 2.930576232962634433e-06
1.521000000000000000e+03 3.043561106330992981e-05 3.143561106330992955e-06
1.522000000000000000e+03 3.038080562627025477e-05 3.138080562627025536e-06
1.523000000000000000e+03 2.983961906531783445e-05 3.083961906531783504e-06
1.524000000000000000e+03 2.821759258722387012e-05 2.921759258722386901e-06
1.525000000000000000e+03 3.072742583341913725e-05 3.172742583341913868e-06
1.526000000000000000e+03 2.950441243138109435e-05 3.050441243138109410e-06
1.527000000000000000e+03 2.842324744618153820e-05 2.942324744618153795e-06
1.528000000000000000e+03 3.019450849537614904e-05 3.119450849537615048e-06
1.529000000000000000e+03 2.971668263237573377e-05 3.071668263237573605e-06
1.530000000000000000e+03 2.688613681345106748e-05 2.788613681345106892e-06
1.531000000000000000e+03 2.811388487986983103e-05 2.911388487986983162e-06
1.532000000000000000e+03 3.034069798035009288e-05 3.134069798035009262e-06
1.533000000000000000e+03 2.829076944440314274e-05 2.929076944440314248e-06
1.534000000000000000e+03 2.922637902378524534e-05 3.022637902378524763e-06
1.535000000000000000e+03 3.013331439284656251e-05 3.113331439284656141e-06
1.536000000000000000e+03 2.986040665164998778e-05 3.086040665164998837e-06
1.537000000000000000e+03 3.038800593853926987e-05 3.138800593853927216e-06
1.538000000000000000e+03 3.031806258603058287e-05 3.131806258603058516e-06
1.539000000000000000e+03 2.787386622680031669e-05 2.887386622680031559e-06
1.540000000000000000e+03 2.755494535673254629e-05 2.855494535673254604e-06
1.541000000000000000e+03 2.937187283407776724e-05 3.037187283407776952e-06
1.542000000000000000e+03 2.861265179259003057e-05 2.961265179259003116e-06
1.543000000000000000e+03 2.588495864175661867e-05 2.688495864175661926e-06
1.544000000000000000e+03 2.835129755336840242e-05 2.935129755336840131e-06
1.545000000000000000e+03 2.915508906615405042e-05 3.015508906615405101e-06
1.546000000000000000e+03 2.921911597918100073e-05 3.021911597918100132e-06
1.547000000000000000e+03 2.789626735956720959e-05 2.889626735956721103e-06
1.548000000000000000e+03 2.722955577831503234e-05 2.822955577831503462e-06
1.549000000000000000e+03 2.520815203185836843e-05 2.620815203185837071e-06
1.550000000000000000e+03 2.749077737513939119e-05 2.849077737513939347e-06
1.551000000000000000e+03 2.858746932971877470e-05 2.958746932971877698e-06
1.552000000000000000e+03 2.696526694044224767e-05 2.796526694044224742e-06
1.553000000000000000e+03 2.751629537943994441e-05 2.851629537943994331e-06
1.554000000000000000e+03 2.764392329691609445e-05 2.864392329691609674e-06
1.555000000000000000e+03 2.282238321595467221e-05 2.382238321595467365e-06
1.556000000000000000e+03 2.803763152473771940e-05 2.903763152473771999e-06
1.557000000000000000e+03 2.613077835994832848e-05 2.713077835994833076e-06
1.558000000000000000e+03 2.684286453324285121e-05 2.784286453324285350e-06
1.559000000000000000e+03 2.778996528613495730e-05 2.878996528613495789e-06
1.560000000000000000e+03 2.636486193026350470e-05 2.736486193026350529e-06
1.561000000000000000e+03 2.897623814737635968e-05 2.997623814737636196e-06
1.562000000000000000e+03 2.601544381348242548e-05 2.701544381348242607e-06
1.563000000000000000e+03 2.722981650589408541e-05 2.822981650589408770e-06
1.564000000000000000e+03 2.615658319577994595e-05 2.715658319577994739e-06
1.565000000000000000e+03 2.649609799158432770e-05 2.749609799158432829e-06
1.566000000000000000e+03 2.478341137626703512e-05 2.578341137626703571e-06
1.567000000000000000e+03 2.692993966005221762e-05 2.792993966005221652e-06
1.568000000000000000e+03 2.469883747628221757e-05 2.569883747628221646e-06
1.569000000000000000e+03 2.591794718587110395e-05 2.691794718587110624e-06
1.570000000000000000e+03 2.591835701781932156e-05 2.691835701781932130e-06
1.571000000000000000e+03 2.576795916070269483e-05 2.676795916070269373e-06
1.572000000000000000e+03 2.726601893028181059e-05 2.826601893028180949e-06
1.573000000000000000e+03 2.473168535931431511e-05 2.573168535931431401e-06
1.574000000000000000e+03 2.605759653297036761e-05 2.705759653297036735e-06
1.575000000000000000e+03 2.431666116997338031e-05 2.531666116997338259e-06
1.576000000000000000e+03 2.707149809604665266e-05 2.807149809604665410e-06
1.577000000000000000e+03 2.498746359922018011e-05 2.598746359922018154e-06
1.578000000000000000e+03 2.517405774870631253e-05 2.617405774870631397e-06
1.579000000000000000e+03 2.301253706393275415e-05 2.401253706393275474e-06
1.580000000000000000e+03 2.524927330984517570e-05 2.624927330984517713e-06
1.581000000000000000e+03 2.346623272921594293e-05 2.446623272921594437e-06
1.582000000000000000e+03 2.501582375678125623e-05 2.601582375678125597e-06
1.583000000000000000e+03 2.553335994862938207e-05 2.653335994862938097e-06
1.584000000000000000e+03 2.358380617364644929e-05 2.458380617364645073e-06
1.585000000000000000e+03 2.752857194117585158e-05 2.852857194117585302e-06
1.586000000000000000e+03 2.773246517720996191e-05 2.873246517720996080e-06
1.587000000000000000e+03 2.466179138514213416e-05 2.566179138514213390e-06
1.588000000000000000e+03 2.609748750750364929e-05 2.709748750750364988e-06
1.589000000000000000e+03 2.508188265887388720e-05 2.608188265887388949e-06
1.590000000000000000e+03 2.490827349607365419e-05 2.590827349607365648e-06
1.591000000000000000e+03 2.442444440416236014e-05 2.542444440416236073e-06
1.592000000000000000e+03 2.429698181094550088e-05 2.529698181094550231e-06
1.593000000000000000e+03 2.494768821855395050e-05 2.594768821855395278e-06
1.594000000000000000e+03 2.381766448226704021e-05 2.481766448226704080e-06
1.595000000000000000e+03 2.527128645088085366e-05 2.627128645088085340e-06
1.596000000000000000e+03 2.304075613461893378e-05 2.404075613461893352e-06
1.597000000000000000e+03 2.129129975961160633e-05 2.229129975961160438e-06
1.598000000000000000e+03 2.265862835667647708e-05 2.365862835667647513e-06
1.599000000000000000e+03 2.239571007230302757e-05 2.339571007230302731e-06
1.600000000000000000e+03 2.720946005765175412e-05 2.820946005765175556e-06
1.601000000000000000e+03 2.397553831883708086e-05 2.497553831883708145e-06
1.602000000000000000e+03 2.360985770123772115e-05 2.460985770123772343e-06
1.603000000000000000e+03 2.302346343340414282e-05 2.402346343340414426e-06
1.604000000000000000e+03 2.569023321366592819e-05 2.669023321366592878e-06
1.605000000000000000e+03 2.383902601430418867e-05 2.483902601430419011e-06
1.606000000000000000e+03 2.313356032475303046e-05 2.413356032475303021e-06
1.607000000000000000e+03 2.324320781621050638e-05 2.424320781621050612e-06
1.608000000000000000e+03 2.523278219588764219e-05 2.623278219588764363e-06
1.609000000000000000e+03 2.550751818130082791e-05 2.650751818130082681e-06
1.610000000000000000e+03 2.473272055729832023e-05 2.573272055729831913e-06
1.611000000000000000e+03 2.498616116267768659e-05 2.598616116267768718e-06
1.612000000000000000e+03 2.533072467904011363e-05 2.633072467904011591e-06
1.613000000000000000e+03 2.375596209065221408e-05 2.475596209065221297e-06
1.614000000000000000e+03 2.191528680136727849e-05 2.291528680136727908e-06
1.615000000000000000e+03 2.339205312084745501e-05 2.439205312084745729e-06
1.616000000000000000e+03 2.308190224331174435e-05 2.408190224331174409e-06
1.617000000000000000e+03 2.082786408026036885e-05 2.182786408026036859e-06
1.618000000000000000e+03 2.221606905177579775e-05 2.321606905177579919e-06
1.619000000000000000e+03 2.351078103727607005e-05 2.451078103727607234e-06
1.620000000000000000e+03 2.302068244834315036e-05 2.402068244834315010e-06
1.621000000000000000e+03 2.307797155324744584e-05 2.407797155324744813e-06
1.622000000000000000e+03 2.484477352063415345e-05 2.584477352063415234e-06
1.623000000000000000e+03 2.440527036940075110e-05 2.540527036940075169e-06
1.624000000000000000e+03 2.250804116500072129e-05 2.350804116500072273e-06
1.625000000000000000e+03 2.175786766489487347e-05 2.275786766489487152e-06
1.626000000000000000e+03 2.333630178780548461e-05 2.433630178780548350e-06
1.627000000000000000e+03 2.337374928752754662e-05 2.437374928752754636e-06
1.628000000000000000e+03 2.277023181446643024e-05 2.377023181446642998e-06
1.629000000000000000e+03 2.317882376496034576e-05 2.417882376496034550e-06
1.630000000000000000e+03 2.173539676420361571e-05 2.273539676420361545e-06
1.631000000000000000e+03 2.302891912285066119e-05 2.402891912285066178e-06
1.632000000000000000e+03 2.545010965802474158e-05 2.645010965802474301e-06
1.633000000000000000e+03 2.143876770942110678e-05 2.243876770942110737e-06
1.634000000000000000e+03 2.412211959733414569e-05 2.512211959733414628e-06
1.635000000000000000e+03 2.164261933015338552e-05 2.264261933015338441e-06
1.636000000000000000e+03 2.249553191185681559e-05 2.349553191185681534e-06
1.637000000000000000e+03 2.165412156387356402e-05 2.265412156387356207e-06
1.638000000000000000e+03 2.222904778874032822e-05 2.322904778874032966e-06
1.639000000000000000e+03 2.388249362236362911e-05 2.488249362236363140e-06
1.640000000000000000e+03 2.370408517072488568e-05 2.470408517072488627e-06
1.641000000000000000e+03 2.318859362562720954e-05 2.418859362562720843e-06
1.642000000000000000e+03 2.136539380762434768e-05 2.236539380762434912e-06
1.643000000000000000e+03 2.252149564076385063e-05 2.352149564076385122e-06
1.644000000000000000e+03 2.213293713959067465e-05 2.313293713959067354e-06
1.645000000000000000e+03 2.213406415346016448e-05 2.313406415346016591e-06
1.646000000000000000e+03 2.267562519828119580e-05 2.367562519828119639e-06
1.647000000000000000e+03 2.278811541922837671e-05 2.378811541922837561e-06
1.648000000000000000e+03 2.347300974320673010e-05 2.447300974320672900e-06
1.649000000000000000e+03 2.154430746418512635e-05 2.254430746418512525e-06
1.650000000000000000e+03 2.229354216900065143e-05 2.329354216900065287e-06
