#ell D_ell[µK²] error
1.242000000000000000e+03 4.198939998647008000e-05 4.332891457579150606e-06
1.243000000000000000e+03 4.195273966919174841e-05 4.211406090255012709e-06
1.244000000000000000e+03 4.122822986464070775e-05 4.239883511299261673e-06
1.245000000000000000e+03 3.771047880207326921e-05 3.908611705151060434e-06
1.246000000000000000e+03 4.103186399085498927e-05 4.165655131731992069e-06
1.247000000000000000e+03 3.859205178358103019e-05 3.988079534671932249e-06
1.248000000000000000e+03 4.092805768421545529e-05 4.238910272429582260e-06
1.249000000000000000e+03 4.063734519185508467e-05 4.160904366498429131e-06
1.250000000000000000e+03 3.843056036032623169e-05 4.098027779272026808e-06
1.251000000000000000e+03 3.983959130634742848e-05 3.984492470338777319e-06
1.252000000000000000e+03 3.931236593540574201e-05 3.989754230404213963e-06
1.253000000000000000e+03 3.982147608483695568e-05 4.092639649023699707e-06
1.254000000000000000e+03 3.832535796598645261e-05 4.017742891704023645e-06
1.255000000000000000e+03 4.163202342743335058e-05 4.193560534511773234e-06
1.256000000000000000e+03 3.926464644923327070e-05 3.954729372377500398e-06
1.257000000000000000e+03 4.073709924943970086e-05 4.144726851101565593e-06
1.258000000000000000e+03 3.956463597100224287e-05 4.100483422862954798e-06
1.259000000000000000e+03 3.965988663625994316e-05 3.982737634554599839e-06
1.260000000000000000e+03 3.734600478684099928e-05 3.910195205830569728e-06
1.261000000000000000e+03 3.648741306359650887e-05 3.720858937279637594e-06
1.262000000000000000e+03 3.366344986300439822e-05 3.513131106415462303e-06
1.263000000000000000e+03 3.688308996251378979e-05 3.750288893871254868e-06
1.264000000000000000e+03 3.789909189616840672e-05 3.903565602507134443e-06
1.265000000000000000e+03 3.676419756821921970e-05 3.833473539864668658e-06
1.266000000000000000e+03 3.710027878537861266e-05 3.762689665685308610e-06
1.267000000000000000e+03 3.244778098729743918e-05 3.368162482242937370e-06
1.268000000000000000e+03 4.032055958630509574e-05 4.113166712723159688e-06
1.269000000000000000e+03 3.679900153340458604e-05 3.741388037153943149e-06
1.270000000000000000e+03 3.689173626666650692e-05 3.759722935721955885e-06
1.271000000000000000e+03 3.558205183711139150e-05 3.612227923343391475e-06
1.272000000000000000e+03 3.672888244619083148e-05 3.760609963230559696e-06
1.273000000000000000e+03 3.600478005032052982e-05 3.738359795669798526e-06
1.274000000000000000e+03 3.449467637036927745e-05 3.501643117085569053e-06
1.275000000000000000e+03 3.306843424269306222e-05 3.376473675635594567e-06
1.276000000000000000e+03 3.501274094905366843e-05 3.547795454757689571e-06
1.277000000000000000e+03 3.435991559634093978e-05 3.673855637937409244e-06
1.278000000000000000e+03 3.627815516649586367e-05 3.751357255361206868e-06
1.279000000000000000e+03 3.078885432358162248e-05 3.131862334425156737e-06
1.280000000000000000e+03 3.601647358709644131e-05 3.617012795270817386e-06
1.281000000000000000e+03 3.395397289274963010e-05 3.503208179698488673e-06
1.282000000000000000e+03 3.434085883891784333e-05 3.504358267614557325e-06
1.283000000000000000e+03 3.327222077761242175e-05 3.555267867945713222e-06
1.284000000000000000e+03 3.070526985255978383e-05 3.303196700485605979e-06
1.285000000000000000e+03 3.104990125859652796e-05 3.119410273318559817e-06
1.286000000000000000e+03 3.478080095820101133e-05 3.543973460645839482e-06
1.287000000000000000e+03 3.394503700544947351e-05 3.474554554106878455e-06
1.288000000000000000e+03 3.115494289849001961e-05 3.241983319874871313e-06
1.289000000000000000e+03 3.228522276970396271e-05 3.383896855912053353e-06
1.290000000000000000e+03 3.489814709629567149e-05 3.628319248664114487e-06
1.291000000000000000e+03 3.162570787956910594e-05 3.192743487343342936e-06
1.292000000000000000e+03 3.698432147080341780e-05 3.793208795183208766e-06
1.293000000000000000e+03 2.896309744726689701e-05 2.987821248499863792e-06
1.294000000000000000e+03 3.244536231288187725e-05 3.425649893979850581e-06
1.295000000000000000e+03 3.385660501962072276e-05 3.460310793452083730e-06
1.296000000000000000e+03 3.265798232318931955e-05 3.434238475163682340e-06
1.297000000000000000e+03 3.002343566811741378e-05 3.176845114259384973e-06
1.298000000000000000e+03 3.292066457910116549e-05 3.339096476721829471e-06
1.299000000000000000e+03 3.245945441166702208e-05 3.341523609850401269e-06
1.300000000000000000e+03 2.895188094714578217e-05 3.005979049541779444e-06
1.301000000000000000e+03 3.123222100872593659e-05 3.245512969548324687e-06
1.302000000000000000e+03 3.000482179470514426e-05 3.078032722340350453e-06
1.303000000000000000e+03 3.204887977970164771e-05 3.310001407871196033e-06
1.304000000000000000e+03 3.331558122057559705e-05 3.344054883639616405e-06
1.305000000000000000e+03 3.120539662943314449e-05 3.209342115279979024e-06
1.306000000000000000e+03 3.208584716243201063e-05 3.271512763533036736e-06
1.307000000000000000e+03 2.970656692495484688e-05 3.067382378676458172e-06
1.308000000000000000e+03 3.216226133700879748e-05 3.327214610252684692e-06
1.309000000000000000e+03 3.129813261740305923e-05 3.293963419511189153e-06
1.310000000000000000e+03 2.943661872590836194e-05 2.995934313476671009e-06
1.311000000000000000e+03 3.204471224704056871e-05 3.289994001965890724e-06
1.312000000000000000e+03 3.090700011371427553e-05 3.208526620253884434e-06
1.313000000000000000e+03 2.977293841824952259e-05 3.086875188733787427e-06
1.314000000000000000e+03 2.942909727744784176e-05 2.968275862716308578e-06
1.315000000000000000e+03 3.025045662509339214e-05 3.102926984921079321e-06
1.316000000000000000e+03 3.189514990252181778e-05 3.266470977219407841e-06
1.317000000000000000e+03 3.142977160728166323e-05 3.198585429591079647e-06
1.318000000000000000e+03 3.096571160368441077e-05 3.082774181505257048e-06
1.319000000000000000e+03 2.922159143115953678e-05 3.072469867654922358e-06
1.320000000000000000e+03 2.916974215104322125e-05 3.119483542691545401e-06
1.321000000000000000e+03 3.000222591811756211e-05 3.069333914531937094e-06
1.322000000000000000e+03 3.005052881992080797e-05 3.065382563571403632e-06
1.323000000000000000e+03 2.984628494415332697e-05 3.103152857896130978e-06
1.324000000000000000e+03 2.985638892052484424e-05 3.054001272397859275e-06
1.325000000000000000e+03 2.969325273400118565e-05 3.088978633610511577e-06
1.326000000000000000e+03 3.030551700869879082e-05 3.105518772654008614e-06
1.327000000000000000e+03 2.995022266292480690e-05 3.176197622291858572e-06
1.328000000000000000e+03 3.095218164020201586e-05 3.149309951384825553e-06
1.329000000000000000e+03 3.198900149115529784e-05 3.230074453217510197e-06
1.330000000000000000e+03 3.087380701686475961e-05 3.103905603706757664e-06
1.331000000000000000e+03 3.082451981707103517e-05 3.174999484920382953e-06
1.332000000000000000e+03 2.958720041475585943e-05 3.083878317517027469e-06
1.333000000000000000e+03 3.110793028365878727e-05 3.195448552055708382e-06
1.334000000000000000e+03 3.102064245448838987e-05 3.219534935962085895e-06
1.335000000000000000e+03 2.497685989740270593e-05 2.560231766625466807e-06
1.336000000000000000e+03 2.755182209303750894e-05 2.993824604720785150e-06
1.337000000000000000e+03 3.081688702607122428e-05 3.127574227611695987e-06
1.338000000000000000e+03 2.924073800755111580e-05 2.980681099996494713e-06
1.339000000000000000e+03 3.050148769519479391e-05 3.222283808501775299e-06
1.340000000000000000e+03 2.816054806918109795e-05 2.898104528177959668e-06
1.341000000000000000e+03 3.061041354263062728e-05 3.178916413639421676e-06
1.342000000000000000e+03 2.844803559949872395e-05 2.885043891490522270e-06
1.343000000000000000e+03 3.067727390425931783e-05 3.169629729125769845e-06
1.344000000000000000e+03 2.975528234104259364e-05 3.077871713953992865e-06
1.345000000000000000e+03 3.079908024735269567e-05 3.119276196017347217e-06
1.346000000000000000e+03 2.864244429193703298e-05 2.872613019247413809e-06
1.347000000000000000e+03 3.128572618449078471e-05 3.178877385384275751e-06
1.348000000000000000e+03 2.919046036151640801e-05 3.068955596536083803e-06
1.349000000000000000e+03 3.010404368661578911e-05 3.060518306552060375e-06
1.350000000000000000e+03 2.771761133337743353e-05 2.853731576591370952e-06
1.351000000000000000e+03 3.088721433697712618e-05 3.149820452169256211e-06
1.352000000000000000e+03 3.148564844479361620e-05 3.211159009074265011e-06
1.353000000000000000e+03 3.404676360232598208e-05 3.410350568981879571e-06
1.354000000000000000e+03 3.040580106050790927e-05 3.142828015121520308e-06
1.355000000000000000e+03 2.916137780948044501e-05 3.077374870649433784e-06
1.356000000000000000e+03 3.114132841242209986e-05 3.194352756804825300e-06
1.357000000000000000e+03 2.956044401426244524e-05 3.002157928155651713e-06
1.358000000000000000e+03 3.124323245623917259e-05 3.272567383856940444e-06
1.359000000000000000e+03 3.087668984419357618e-05 3.161517371107710134e-06
1.360000000000000000e+03 3.215988542474449097e-05 3.259142650066967038e-06
1.361000000000000000e+03 2.940259817303628474e-05 3.083358435913294307e-06
1.362000000000000000e+03 2.792293264354561190e-05 2.934566249046644090e-06
1.363000000000000000e+03 3.087928813457718567e-05 3.281125771509202550e-06
1.364000000000000000e+03 2.850481517226622648e-05 2.915902799146328323e-06
1.365000000000000000e+03 3.000206468961030205e-05 3.016872888212066751e-06
1.366000000000000000e+03 3.028416982500646773e-05 3.107919437434993368e-06
1.367000000000000000e+03 2.962834794674050649e-05 3.076471768576627182e-06
1.368000000000000000e+03 3.179587563682334067e-05 3.324825093903448506e-06
1.369000000000000000e+03 3.060781382357612227e-05 3.138554531228214633e-06
1.370000000000000000e+03 3.027311590081489183e-05 3.024204995100231317e-06
1.371000000000000000e+03 2.655619433092305874e-05 2.802422823140815780e-06
1.372000000000000000e+03 3.001144412274056524e-05 3.189072560298989161e-06
1.373000000000000000e+03 2.968282734167369420e-05 3.114169395631578068e-06
1.374000000000000000e+03 3.345952425664262049e-05 3.416840206283490064e-06
1.375000000000000000e+03 2.992616439977608463e-05 3.154619225068167526e-06
1.376000000000000000e+03 3.108829444955867310e-05 3.223553036240989170e-06
1.377000000000000000e+03 2.797572460966241565e-05 2.922400950664836605e-06
1.378000000000000000e+03 3.089582805403912974e-05 3.138403248603177477e-06
1.379000000000000000e+03 2.969707526838521734e-05 3.049777570298105367e-06
1.380000000000000000e+03 3.091085189949922010e-05 3.110567047380051741e-06
1.381000000000000000e+03 3.121244039384234360e-05 3.190898330172199147e-06
1.382000000000000000e+03 2.901281691787234370e-05 3.090817257278846569e-06
1.383000000000000000e+03 3.101481638502049689e-05 3.160307555635879947e-06
1.384000000000000000e+03 3.306806536554819534e-05 3.444009500336765185e-06
1.385000000000000000e+03 3.091335410063930010e-05 3.246335239199521342e-06
1.386000000000000000e+03 2.908077463523372423e-05 2.982284226060947804e-06
1.387000000000000000e+03 3.205095260526651232e-05 3.322390891946016201e-06
1.388000000000000000e+03 3.275095541729472075e-05 3.396129068507041934e-06
1.389000000000000000e+03 3.229149247662949047e-05 3.347722520238413198e-06
1.390000000000000000e+03 3.102163663941090758e-05 3.339764330108352640e-06
1.391000000000000000e+03 3.468318703025623169e-05 3.538244642964391700e-06
1.392000000000000000e+03 2.954971899535370375e-05 2.986350099698632608e-06
1.393000000000000000e+03 3.199221110420273704e-05 3.302160865687007391e-06
1.394000000000000000e+03 3.267355424557919771e-05 3.362436593335932268e-06
1.395000000000000000e+03 3.003055442832388799e-05 3.159332418082918217e-06
1.396000000000000000e+03 3.141914520036164757e-05 3.268033217862987228e-06
1.397000000000000000e+03 2.982857960608595530e-05 3.164161844508819677e-06
1.398000000000000000e+03 2.935653515661120299e-05 3.108246065258532107e-06
1.399000000000000000e+03 3.190005221515496608e-05 3.242999126411956719e-06
1.400000000000000000e+03 3.119994023541887093e-05 3.188320076955137660e-06
1.401000000000000000e+03 3.188541376010464631e-05 3.297845624605638207e-06
1.402000000000000000e+03 3.298715810075457584e-05 3.418353964415750492e-06
1.403000000000000000e+03 3.113444511187310406e-05 3.229509888710105872e-06
1.404000000000000000e+03 3.381379809191617931e-05 3.441589090825121293e-06
1.405000000000000000e+03 2.895725996821294935e-05 3.014426625073470593e-06
1.406000000000000000e+03 3.459638088426009097e-05 3.577940710743684502e-06
1.407000000000000000e+03 3.445026078554778960e-05 3.521018734472157578e-06
1.408000000000000000e+03 3.450891878648672061e-05 3.539413306931812616e-06
1.409000000000000000e+03 3.064364352005627125e-05 3.123003529712537657e-06
1.410000000000000000e+03 3.183708631009225223e-05 3.298524138865898437e-06
1.411000000000000000e+03 3.283532925121624330e-05 3.370797050074022290e-06
1.412000000000000000e+03 3.186131258421525151e-05 3.425134832529070514e-06
1.413000000000000000e+03 3.473525282323410105e-05 3.608697242662924634e-06
1.414000000000000000e+03 3.590722526041502372e-05 3.648659193111421249e-06
1.415000000000000000e+03 3.129342825532794214e-05 3.210167195468535316e-06
1.416000000000000000e+03 3.011207509535967141e-05 3.181693748975224761e-06
1.417000000000000000e+03 3.502435789697800646e-05 3.567183765360040033e-06
1.418000000000000000e+03 3.205321100042335733e-05 3.281005947079890544e-06
1.419000000000000000e+03 3.141850604915436603e-05 3.256657647683454243e-06
1.420000000000000000e+03 3.311144717349835968e-05 3.407533768517426676e-06
1.421000000000000000e+03 3.368433209906617447e-05 3.443061449635140386e-06
1.422000000000000000e+03 3.328289390777761043e-05 3.375661395530504323e-06
1.423000000000000000e+03 3.255949774195171764e-05 3.330860545345324402e-06
1.424000000000000000e+03 3.487401601135700651e-05 3.652075995054397303e-06
1.425000000000000000e+03 3.328977567923330054e-05 3.401987333790238857e-06
1.426000000000000000e+03 3.330612415088043574e-05 3.479196868863610805e-06
1.427000000000000000e+03 3.390335713690153786e-05 3.510315256490315979e-06
1.428000000000000000e+03 3.222944858934856177e-05 3.398996576332180332e-06
1.429000000000000000e+03 3.127992281055934126e-05 3.145882564006778897e-06
1.430000000000000000e+03 3.459126091404792321e-05 3.561695505502016764e-06
1.431000000000000000e+03 3.413624732571211569e-05 3.553868332804205138e-06
1.432000000000000000e+03 3.323789846462331144e-05 3.395046582410818913e-06
1.433000000000000000e+03 3.510263002425294569e-05 3.555071743032571963e-06
1.434000000000000000e+03 3.447092270349735535e-05 3.544860886414808900e-06
1.435000000000000000e+03 3.326504580691312050e-05 3.466342968849122758e-06
1.436000000000000000e+03 3.250045100514453006e-05 3.505068942350338656e-06
1.437000000000000000e+03 3.203992131800608096e-05 3.281058567388597504e-06
1.438000000000000000e+03 3.215258305060919667e-05 3.354065895235897248e-06
1.439000000000000000e+03 3.119369033393961407e-05 3.226052446100336973e-06
1.440000000000000000e+03 3.251067448728890236e-05 3.394684502340640421e-06
1.441000000000000000e+03 3.545517721798932564e-05 3.588253541863785506e-06
1.442000000000000000e+03 3.412344501721564213e-05 3.508305091118022904e-06
1.443000000000000000e+03 3.393368459433586620e-05 3.454102384944026120e-06
1.444000000000000000e+03 3.495883362926142539e-05 3.523843132602133924e-06
1.445000000000000000e+03 3.563118708534273319e-05 3.668943762784846188e-06
1.446000000000000000e+03 3.299922792381878916e-05 3.357639684462989698e-06
1.447000000000000000e+03 3.355793854131534118e-05 3.378928491700838946e-06
1.448000000000000000e+03 3.374678866689079866e-05 3.511385583532083509e-06
1.449000000000000000e+03 3.426304907528859243e-05 3.539162534960669374e-06
1.450000000000000000e+03 3.387433005397934023e-05 3.598372687348457344e-06
1.451000000000000000e+03 3.547949610622611098e-05 3.667649706706060766e-06
1.452000000000000000e+03 3.334775797648679692e-05 3.418224064566187941e-06
1.453000000000000000e+03 3.582796588498170459e-05 3.592157642383153206e-06
1.454000000000000000e+03 3.643043285904103883e-05 3.744602362131190156e-06
1.455000000000000000e+03 3.377229914203486795e-05 3.397513667664354835e-06
1.456000000000000000e+03 3.503859470423292019e-05 3.571798520399065994e-06
1.457000000000000000e+03 3.229924680701214129e-05 3.434282155550966186e-06
1.458000000000000000e+03 3.520364658558938612e-05 3.587196456046272559e-06
1.459000000000000000e+03 3.371368955026082435e-05 3.491041268173387114e-06
1.460000000000000000e+03 3.138377559984822918e-05 3.235662274376850405e-06
1.461000000000000000e+03 3.103012741223755243e-05 3.187557761720327162e-06
1.462000000000000000e+03 3.436725318167995136e-05 3.497098932453606351e-06
1.463000000000000000e+03 3.225629802688067123e-05 3.371480964234009172e-06
1.464000000000000000e+03 3.716902008330370230e-05 3.704292342500633117e-06
1.465000000000000000e+03 3.392481439732343237e-05 3.428125699554818010e-06
1.466000000000000000e+03 3.233843581199234382e-05 3.347457814218491511e-06
1.467000000000000000e+03 3.229978159756073788e-05 3.332462086325785568e-06
1.468000000000000000e+03 3.361446228138701239e-05 3.464326271128797843e-06
1.469000000000000000e+03 3.017484825922907261e-05 3.257188479434136732e-06
1.470000000000000000e+03 3.499135452009817819e-05 3.623268718307859128e-06
1.471000000000000000e+03 3.266765477166825834e-05 3.371980465767170276e-06
1.472000000000000000e+03 3.366340434059990127e-05 3.410067394718746272e-06
1.473000000000000000e+03 3.093928682218565461e-05 3.217117095281266550e-06
1.474000000000000000e+03 3.251529135146390625e-05 3.366153896980274301e-06
1.475000000000000000e+03 3.344321561068020718e-05 3.590670965493786126e-06
1.476000000000000000e+03 3.502999454183697997e-05 3.504589323341269359e-06
1.477000000000000000e+03 3.084663091277761086e-05 3.199518107403220043e-06
1.478000000000000000e+03 3.492797985899454076e-05 3.599229244726318027e-06
1.479000000000000000e+03 3.302513173915211527e-05 3.381082403168284615e-06
1.480000000000000000e+03 3.223331696689254669e-05 3.253992765902567400e-06
1.481000000000000000e+03 3.410660488685811960e-05 3.516112077647538233e-06
1.482000000000000000e+03 3.468168983155252592e-05 3.575434769376073228e-06
1.483000000000000000e+03 3.184313573620919187e-05 3.359110642598230162e-06
1.484000000000000000e+03 3.163238519113452060e-05 3.237618146368502637e-06
1.485000000000000000e+03 3.190741611941318287e-05 3.381819745870845067e-06
1.486000000000000000e+03 2.863908403407068855e-05 3.011700954943339927e-06
1.487000000000000000e+03 3.169480181165358341e-05 3.270406888933750971e-06
1.488000000000000000e+03 3.184994514445534802e-05 3.263416339880821134e-06
1.489000000000000000e+03 3.348315061520472699e-05 3.515554343923010461e-06
1.490000000000000000e+03 3.220593912068396287e-05 3.410479486900881921e-06
1.491000000000000000e+03 3.408082350367549449e-05 3.465155556309687965e-06
1.492000000000000000e+03 3.149182311119285950e-05 3.319723423099262209e-06
1.493000000000000000e+03 3.269205537979651079e-05 3.398849117629141501e-06
1.494000000000000000e+03 3.552912761038911173e-05 3.572491105957894229e-06
1.495000000000000000e+03 2.966139478353518730e-05 3.148977266906005240e-06
1.496000000000000000e+03 3.342442871910833403e-05 3.404767955126223057e-06
1.497000000000000000e+03 3.217242759233100501e-05 3.373777621150732714e-06
1.498000000000000000e+03 3.016696022007937491e-05 3.165845287478889445e-06
1.499000000000000000e+03 3.203034172981582132e-05 3.236559863521525225e-06
1.500000000000000000e+03 3.186492202829674223e-05 3.401892022515312458e-06
1.501000000000000000e+03 3.185977884187902548e-05 3.370419578216049761e-06
1.502000000000000000e+03 3.181122364469678735e-05 3.359429511189719690e-06
1.503000000000000000e+03 3.185799944067754021e-05 3.324433452352512771e-06
1.504000000000000000e+03 3.105911548094292545e-05 3.209534140162492369e-06
1.505000000000000000e+03 3.092318942874261158e-05 3.298755031190453354e-06
1.506000000000000000e+03 3.418042582270831311e-05 3.522893950806831120e-06
1.507000000000000000e+03 3.255599007960147703e-05 3.435390881459036402e-06
1.508000000000000000e+03 2.993374701769125511e-05 3.078177458650651524e-06
1.509000000000000000e+03 3.244245545705293058e-05 3.344850098856881375e-06
1.510000000000000000e+03 3.079956421502432525e-05 3.207394521614739156e-06
1.511000000000000000e+03 3.350124292752632417e-05 3.340921343923688247e-06
1.512000000000000000e+03 3.128713221122382835e-05 3.185451453503228001e-06
1.513000000000000000e+03 2.707625998445361914e-05 2.800451201239463443e-06
1.514000000000000000e+03 3.056716857533434953e-05 3.172907738882741793e-06
1.515000000000000000e+03 2.990920610928045844e-05 3.079786135279348429e-06
1.516000000000000000e+03 3.106512362750373001e-05 3.195966448351696791e-06
1.517000000000000000e+03 2.964492467748585235e-05 3.037428011039685181e-06
1.518000000000000000e+03 3.031107397618017389e-05 3.129649826815654374e-06
1.519000000000000000e+03 3.004826982572692798e-05 3.145135020628081017e-06
1.520000000000000000e+03 2.826141759266084200e-05 2.930576232962634433e-06
1.521000000000000000e+03 3.112026930623341459e-05 3.143561106330993379e-06
1.522000000000000000e+03 2.998852589862746658e-05 3.138080562627025960e-06
1.523000000000000000e+03 3.037496250217445264e-05 3.083961906531783504e-06
1.524000000000000000e+03 2.773643435069965047e-05 2.921759258722386901e-06
1.525000000000000000e+03 3.029321256703629566e-05 3.172742583341914292e-06
1.526000000000000000e+03 2.914028116211645557e-05 3.050441243138109833e-06
1.527000000000000000e+03 2.846695089473833099e-05 2.942324744618153795e-06
1.528000000000000000e+03 3.032635191317262471e-05 3.119450849537615471e-06
1.529000000000000000e+03 2.950645074081496421e-05 3.071668263237574029e-06
1.530000000000000000e+03 2.636042466244108813e-05 2.788613681345107315e-06
1.531000000000000000e+03 2.898931094276873543e-05 2.911388487986983162e-06
1.532000000000000000e+03 3.043860078662305577e-05 3.134069798035009262e-06
1.533000000000000000e+03 2.871332287123672588e-05 2.929076944440314672e-06
1.534000000000000000e+03 2.878868839337750130e-05 3.022637902378525610e-06
1.535000000000000000e+03 3.014148479311455904e-05 3.113331439284656988e-06
1.536000000000000000e+03 3.018057520951177190e-05 3.086040665164999260e-06
1.537000000000000000e+03 3.079139333951086183e-05 3.138800593853927216e-06
1.538000000000000000e+03 3.058697738210533858e-05 3.131806258603058516e-06
1.539000000000000000e+03 2.775281339922035866e-05 2.887386622680031559e-06
1.540000000000000000e+03 2.787917280303808552e-05 2.855494535673255027e-06
1.541000000000000000e+03 2.906826130363284196e-05 3.037187283407776952e-06
1.542000000000000000e+03 2.834233866831257524e-05 2.961265179259003539e-06
1.543000000000000000e+03 2.656434512070230563e-05 2.688495864175661926e-06
1.544000000000000000e+03 2.771597854008039775e-05 2.935129755336840131e-06
1.545000000000000000e+03 2.894416643246567499e-05 3.015508906615405101e-06
1.546000000000000000e+03 2.959725112782410017e-05 3.021911597918100132e-06
1.547000000000000000e+03 2.787400827355220715e-05 2.889626735956721527e-06
1.548000000000000000e+03 2.698523593054720371e-05 2.822955577831503886e-06
1.549000000000000000e+03 2.497785122755350338e-05 2.620815203185837071e-06
1.550000000000000000e+03 2.718599015467285069e-05 2.849077737513939347e-06
1.551000000000000000e+03 2.817704433619317906e-05 2.958746932971878122e-06
1.552000000000000000e+03 2.730609853663964874e-05 2.796526694044224742e-06
1.553000000000000000e+03 2.716435238836299935e-05 2.851629537943994754e-06
1.554000000000000000e+03 2.701003451410241582e-05 2.864392329691610097e-06
1.555000000000000000e+03 2.202887072083278309e-05 2.382238321595467365e-06
1.556000000000000000e+03 2.846712125711012029e-05 2.903763152473771999e-06
1.557000000000000000e+03 2.713475871227359159e-05 2.713077835994833500e-06
1.558000000000000000e+03 2.719631808461612322e-05 2.784286453324285350e-06
1.559000000000000000e+03 2.754405937803179431e-05 2.878996528613495789e-06
1.560000000000000000e+03 2.625465314499156200e-05 2.736486193026350952e-06
1.561000000000000000e+03 2.989757536328356582e-05 2.997623814737636620e-06
1.562000000000000000e+03 2.608553531579072034e-05 2.701544381348243031e-06
1.563000000000000000e+03 2.735713072816078534e-05 2.822981650589409193e-06
1.564000000000000000e+03 2.564738842704926335e-05 2.715658319577995586e-06
1.565000000000000000e+03 2.664416248139856241e-05 2.749609799158433252e-06
1.566000000000000000e+03 2.538271108565725730e-05 2.578341137626703571e-06
1.567000000000000000e+03 2.811700574237299284e-05 2.792993966005221652e-06
1.568000000000000000e+03 2.470948824493623445e-05 2.569883747628222070e-06
1.569000000000000000e+03 2.581007769492271554e-05 2.691794718587111047e-06
1.570000000000000000e+03 2.600651286280870070e-05 2.691835701781932554e-06
1.571000000000000000e+03 2.589099881527438319e-05 2.676795916070269796e-06
1.572000000000000000e+03 2.737897809153525894e-05 2.826601893028180949e-06
1.573000000000000000e+03 2.419317420339234947e-05 2.573168535931431401e-06
1.574000000000000000e+03 2.562346186812935943e-05 2.705759653297036735e-06
1.575000000000000000e+03 2.526245615745776376e-05 2.531666116997338683e-06
1.576000000000000000e+03 2.815189871526881213e-05 2.807149809604665834e-06
1.577000000000000000e+03 2.536467468956406761e-05 2.598746359922019002e-06
1.578000000000000000e+03 2.542712088937101896e-05 2.617405774870631821e-06
1.579000000000000000e+03 2.216922046812278292e-05 2.401253706393276321e-06
1.580000000000000000e+03 2.497829657384886714e-05 2.624927330984517713e-06
1.581000000000000000e+03 2.361440479621977249e-05 2.446623272921594860e-06
1.582000000000000000e+03 2.530145942692736292e-05 2.601582375678125597e-06
1.583000000000000000e+03 2.675886646289031150e-05 2.653335994862938097e-06
1.584000000000000000e+03 2.312047900675109571e-05 2.458380617364645496e-06
1.585000000000000000e+03 2.921083543286846003e-05 2.852857194117585302e-06
1.586000000000000000e+03 2.810966828337147628e-05 2.873246517720996080e-06
1.587000000000000000e+03 2.480971523259891160e-05 2.566179138514213814e-06
1.588000000000000000e+03 2.674989892349371423e-05 2.709748750750364988e-06
1.589000000000000000e+03 2.588186661890803895e-05 2.608188265887388949e-06
1.590000000000000000e+03 2.496349398770152819e-05 2.590827349607366071e-06
1.591000000000000000e+03 2.413556552786727088e-05 2.542444440416236497e-06
1.592000000000000000e+03 2.472024409472776493e-05 2.529698181094550655e-06
1.593000000000000000e+03 2.428392734890358109e-05 2.594768821855395702e-06
1.594000000000000000e+03 2.406916155282469262e-05 2.481766448226704080e-06
1.595000000000000000e+03 2.525849233127213294e-05 2.627128645088085764e-06
1.596000000000000000e+03 2.321657340455962224e-05 2.404075613461893775e-06
1.597000000000000000e+03 2.090310834572949264e-05 2.229129975961160861e-06
1.598000000000000000e+03 2.300377603167226873e-05 2.365862835667647513e-06
1.599000000000000000e+03 2.224671842005479316e-05 2.339571007230302731e-06
1.600000000000000000e+03 2.645844264824724927e-05 2.820946005765175979e-06
1.601000000000000000e+03 2.378579235771579312e-05 2.497553831883708145e-06
1.602000000000000000e+03 2.397404713231178077e-05 2.460985770123772767e-06
1.603000000000000000e+03 2.321502564646838523e-05 2.402346343340414849e-06
1.604000000000000000e+03 2.538459238215782905e-05 2.669023321366592878e-06
1.605000000000000000e+03 2.429327125178570436e-05 2.483902601430419011e-06
1.606000000000000000e+03 2.260507805466252377e-05 2.413356032475303021e-06
1.607000000000000000e+03 2.326295070564065177e-05 2.424320781621051036e-06
1.608000000000000000e+03 2.552947965143796864e-05 2.623278219588764787e-06
1.609000000000000000e+03 2.532171043208475655e-05 2.650751818130082681e-06
1.610000000000000000e+03 2.509520845452514206e-05 2.573272055729832336e-06
1.611000000000000000e+03 2.527297821989082368e-05 2.598616116267768718e-06
1.612000000000000000e+03 2.392138770421375858e-05 2.633072467904012015e-06
1.613000000000000000e+03 2.299548204312651419e-05 2.475596209065221721e-06
1.614000000000000000e+03 2.158477780484916573e-05 2.291528680136727908e-06
1.615000000000000000e+03 2.326369739524346321e-05 2.439205312084745729e-06
1.616000000000000000e+03 2.341928772621576822e-05 2.408190224331174833e-06
1.617000000000000000e+03 2.091765443556753881e-05 2.182786408026037283e-06
1.618000000000000000e+03 2.214515637530188000e-05 2.321606905177580342e-06
1.619000000000000000e+03 2.328914055778266774e-05 2.451078103727607657e-06
1.620000000000000000e+03 2.246393153471005799e-05 2.402068244834315010e-06
1.621000000000000000e+03 2.303702802203925495e-05 2.407797155324745236e-06
1.622000000000000000e+03 2.517516567913936877e-05 2.584477352063415658e-06
1.623000000000000000e+03 2.462996496445157618e-05 2.540527036940075593e-06
1.624000000000000000e+03 2.328596945173305762e-05 2.350804116500072696e-06
1.625000000000000000e+03 2.159360606784406188e-05 2.275786766489487152e-06
1.626000000000000000e+03 2.320666354494832113e-05 2.433630178780548774e-06
1.627000000000000000e+03 2.434862175604530170e-05 2.437374928752754636e-06
1.628000000000000000e+03 2.355556954313307437e-05 2.377023181446643422e-06
1.629000000000000000e+03 2.292080528512784735e-05 2.417882376496034550e-06
